,time,open,high,close,low,Volume,log returns,simple returns,absolute log return,30 moving average,21-day rolling volatility
3906,2024-02-14,13.2,13.35,13.0,12.95,1334300,-0.011472401162236807,-0.011406844106463865,0.011472401162236807,0.007694861713976819,0.011279571918609205
3907,2024-02-15,13.15,13.45,13.45,13.0,14330200,0.034029748586311255,0.03461538461538449,0.034029748586311255,0.008584985330451432,0.013942082496151595
3908,2024-02-16,13.4,13.5,13.1,12.95,11761400,-0.026366875840742224,-0.026022304832713727,0.026366875840742224,0.009219679855407076,0.014914922757408343
3909,2024-02-19,13.2,13.5,13.5,13.1,480600,0.030077455237277954,0.03053435114503822,0.030077455237277954,0.009856627317630543,0.01658310587419382
3910,2024-02-20,13.6,13.6,13.5,13.35,494000,0.0,0.0,0.0,0.009856627317630543,0.01657964753333765
3911,2024-02-21,13.5,13.9,13.3,13.0,4540900,-0.014925650216675593,-0.014814814814814725,0.014925650216675593,0.009992481790717534,0.016798931911628914
3912,2024-02-22,13.4,13.5,13.45,13.3,19041800,0.011215070820140003,0.011278195488721776,0.011215070820140003,0.0103663174847222,0.016356935362561286
3913,2024-02-23,13.7,13.7,13.6,13.35,1801500,0.011090686694158138,0.011152416356877248,0.011090686694158138,0.010736007041194139,0.01569582482904876
3914,2024-02-26,13.35,14.0,13.85,13.35,2030600,0.01821543989134112,0.018382352941176405,0.01821543989134112,0.011223499433214561,0.015616181240149136
3915,2024-02-27,13.8,13.8,13.6,13.5,5063800,-0.018215439891341216,-0.018050541516245522,0.018215439891341216,0.011711420051329795,0.015819168541470544
3916,2024-02-28,13.6,13.6,13.4,13.3,13609500,-0.014815085785140587,-0.014705882352941124,0.014815085785140587,0.012205256244167816,0.015410402810865937
3917,2024-02-29,13.45,13.45,13.3,13.15,5538200,-0.007490671729157626,-0.007462686567164201,0.007490671729157626,0.012454945301806403,0.015450505343418039
3918,2024-03-01,13.35,13.9,13.9,13.3,11252100,0.04412480490893789,0.045112781954887105,0.04412480490893789,0.013806511420508196,0.018333553094992457
3919,2024-03-04,13.8,14.8,13.55,13.4,2195300,-0.02550229281093612,-0.025179856115107868,0.02550229281093612,0.01453689890984845,0.019157640220936682
3920,2024-03-05,13.6,13.8,13.7,13.5,10095000,0.011009285508369175,0.011070110701106861,0.011009285508369175,0.01466320016101119,0.019213973533137776
3921,2024-03-06,13.6,13.9,13.85,13.6,1544400,0.010889399799268317,0.010948905109489093,0.010889399799268317,0.014293549930360954,0.019330682529760956
3922,2024-03-07,13.9,13.9,13.9,13.75,1017300,0.003603607503298618,0.0036101083032491488,0.003603607503298618,0.013664574985402288,0.01922188918988575
3923,2024-03-08,13.9,14.1,14.1,13.8,10298300,0.014285957247476434,0.014388489208633004,0.014285957247476434,0.013631857822625222,0.019139078082617382
3924,2024-03-11,14.05,14.25,14.2,14.0,1723000,0.007067167223092353,0.007092198581560183,0.007067167223092353,0.013232490231038486,0.019156437080334328
3925,2024-03-12,14.2,14.7,14.65,14.2,23289700,0.031198370855861333,0.03169014084507049,0.031198370855861333,0.01352613609645124,0.019747298865138162
3926,2024-03-13,14.65,14.65,14.6,14.5,37153100,-0.003418806748785609,-0.0034129692832765013,0.003418806748785609,0.013517321474200882,0.01983488373242436
3927,2024-03-14,14.7,15.2,15.1,14.6,42418700,0.03367321510658781,0.03424657534246567,0.03367321510658781,0.014639761977753808,0.020400897883082632
3928,2024-03-15,15.5,15.85,15.15,14.85,2631200,0.0033057881344996315,0.0033112582781458233,0.0033057881344996315,0.014503951338983048,0.019455147485528998
3929,2024-03-18,15.0,15.4,14.5,14.3,9307800,-0.04385188252884951,-0.04290429042904298,0.04385188252884951,0.01571784814036076,0.021191356099356486
3930,2024-03-19,14.7,15.0,14.8,14.55,3772800,0.0204785313435407,0.020689655172413834,0.0204785313435407,0.016400465851812117,0.020717895287524365
3931,2024-03-20,14.9,15.85,15.85,14.9,5257500,0.06854231955322014,0.07094594594594583,0.06854231955322014,0.018435520779280866,0.024958769371585116
3932,2024-03-21,15.7,16.85,16.7,15.7,6160500,0.0522392190994197,0.05362776025236582,0.0522392190994197,0.019798752195797038,0.026195052243744653
3933,2024-03-22,16.75,17.2,16.9,16.3,20780000,0.01190490250631824,0.011976047904191489,0.01190490250631824,0.020069079913722598,0.026195978328901307
3934,2024-03-25,16.8,18.15,18.15,16.8,104525300,0.07135693878183204,0.07396449704142016,0.07135693878183204,0.022066688012329576,0.02933418056377569
3935,2024-03-26,18.3,19.35,19.35,18.0,5313500,0.06402185876493123,0.06611570247933907,0.06402185876493123,0.023946295809324912,0.03131927363847463
3936,2024-03-27,20.5,21.15,19.0,18.15,7005400,-0.01825344030935046,-0.01808785529715773,0.01825344030935046,0.02417233044756204,0.031321345786546106
3937,2024-03-28,19.0,19.5,17.4,17.4,13614000,-0.08796877294595716,-0.08421052631578951,0.08796877294595716,0.025970297926216898,0.038219286260407305
3938,2024-04-02,17.4,18.2,17.75,16.5,7807300,0.019915309700941516,0.02011494252873569,0.019915309700941516,0.025755245721556873,0.03797184699700709
3939,2024-04-03,17.5,18.0,17.75,17.5,16829500,0.0,0.0,0.0,0.024752663880314274,0.037423523831550586
3940,2024-04-04,17.5,17.85,17.8,17.5,6958200,0.0028129413766146577,0.0028169014084507005,0.0028129413766146577,0.024846428592868095,0.036517419296326695
3941,2024-04-05,17.7,18.05,17.0,17.0,5390900,-0.04598511324182338,-0.0449438202247191,0.04598511324182338,0.025881744027039688,0.03872338701676381
3942,2024-04-08,17.5,17.5,16.65,16.5,6289300,-0.020803127629763284,-0.020588235294117685,0.020803127629763284,0.0262013459206938,0.039311439516148794
3943,2024-04-09,17.0,17.0,16.7,16.3,8563600,0.002998502996256633,0.0030030030030030463,0.002998502996256633,0.025931606464097083,0.03931563561284982
3944,2024-04-11,16.65,16.75,16.75,16.5,4093000,0.002989538848365986,0.0029940119760478723,0.002989538848365986,0.025424076429331248,0.039313226759793776
3945,2024-04-12,16.5,17.2,17.05,16.5,3761800,0.01775194545845032,0.017910447761193993,0.01775194545845032,0.02540862661490155,0.03936692268862137
3946,2024-04-15,17.05,17.3,17.2,17.0,5336200,0.008759180089881554,0.008797653958944274,0.008759180089881554,0.025206763091726248,0.03902908329554849
3947,2024-04-16,17.45,17.5,16.95,16.9,941100,-0.014641549992948118,-0.014534883720930258,0.014641549992948118,0.025445125700519267,0.03926422707223864
3948,2024-04-17,16.95,16.95,16.5,16.0,10621700,-0.02690745291992427,-0.02654867256637161,0.02690745291992427,0.024871213967552146,0.03943985486429679
3949,2024-04-18,16.8,16.9,16.35,16.3,1278400,-0.009132483563272474,-0.009090909090909038,0.009132483563272474,0.024325553659296686,0.03954755552389666
3950,2024-04-19,16.5,16.5,16.0,15.9,11548000,-0.021639175103481293,-0.021406727828746308,0.021639175103481293,0.02467988331246709,0.03849720452676143
3951,2024-04-22,16.0,16.3,16.05,16.0,426400,0.0031201273362436777,0.0031250000000000444,0.0031201273362436777,0.0244209075636996,0.038327177741297735
3952,2024-04-23,16.1,17.0,16.2,16.05,5562200,0.00930239266231341,0.009345794392523255,0.00930239266231341,0.0246108670690001,0.035396523624490146
3953,2024-04-24,16.25,16.8,16.4,16.2,912400,0.012270092591814401,0.012345679012345734,0.012270092591814401,0.024543671580478033,0.03353130355330813
3954,2024-04-25,16.3,16.5,16.35,16.2,3116100,-0.0030534374868901202,-0.0030487804878046587,0.0030534374868901202,0.024409880589271286,0.033405152253270266
3955,2024-04-26,16.5,16.5,16.3,16.2,1809200,-0.003062789530545767,-0.003058103975535187,0.003062789530545767,0.023472027878427438,0.028928727394966533
3956,2024-04-29,16.25,16.3,15.8,15.75,4777400,-0.031155167779795576,-0.030674846625766916,0.031155167779795576,0.02439657324612777,0.0247016451858867
3957,2024-04-30,16.0,16.0,16.0,15.75,616000,0.012578782206859965,0.012658227848101111,0.012578782206859965,0.023693425482803506,0.02507823014247748
3958,2024-05-02,15.95,16.2,16.0,15.9,1898700,0.0,0.0,0.0,0.02358323254498685,0.017191720428200954
3959,2024-05-03,16.0,16.0,15.95,15.85,1483800,-0.0031298930089277044,-0.0031250000000000444,0.0031298930089277044,0.02222583289432279,0.016301672615862496
3960,2024-05-06,15.95,15.95,15.8,15.7,898500,-0.009448889197932396,-0.00940438871473348,0.009448889197932396,0.02185817815613585,0.016284498613801063
3961,2024-05-07,15.8,15.85,15.8,15.5,5009400,0.0,0.0,0.0,0.01957343417102851,0.01622379664154325
3962,2024-05-08,15.8,17.0,16.2,15.75,7641200,0.025001302205417186,0.025316455696202445,0.025001302205417186,0.018665503607895095,0.014731764068400629
3963,2024-05-09,16.5,17.4,16.5,16.0,2783300,0.018349138668196617,0.0185185185185186,0.018349138668196617,0.01888031147995771,0.014749844693229673
3964,2024-05-13,16.55,17.85,17.35,16.55,1325500,0.050232125486333275,0.051515151515151514,0.050232125486333275,0.018176151036774415,0.018438960261371325
3965,2024-05-14,17.5,17.75,17.05,17.05,2381100,-0.017442302663342485,-0.01729106628242083,0.017442302663342485,0.016623499166721456,0.018907173337094425
3966,2024-05-15,17.1,17.35,17.0,17.0,5723200,-0.0029368596733097135,-0.0029325513196480912,0.0029368596733097135,0.016112946478853432,0.018517172020996307
3967,2024-05-16,17.3,17.35,17.35,17.0,526000,0.020379162336652264,0.020588235294117796,0.020379162336652264,0.013859959458543267,0.018964599416878166
3968,2024-05-17,17.35,17.8,17.75,17.25,667900,0.022793009528556566,0.023054755043227626,0.022793009528556566,0.013955882786130436,0.019236136708361166
3969,2024-05-20,17.5,18.15,18.05,17.5,5743900,0.0167601688574651,0.016901408450704203,0.0167601688574651,0.014514555081379273,0.018268652444117885
3970,2024-05-21,18.0,18.45,18.35,18.0,5896900,0.016483889721689415,0.016620498614958512,0.016483889721689415,0.014970253359548432,0.018183642272500338
3971,2024-05-22,18.4,19.05,18.7,18.4,16527700,0.018893949359961613,0.019073569482288777,0.018893949359961613,0.014067214563486374,0.01728858666083169
3972,2024-05-23,18.7,18.7,18.0,17.85,13520200,-0.03815176596437617,-0.03743315508021383,0.03815176596437617,0.014645502507973468,0.019944347508219374
3973,2024-05-24,17.9,18.0,17.7,17.5,8426400,-0.01680711831638129,-0.01666666666666672,0.01680711831638129,0.015105789685310959,0.020498957951432802
3974,2024-05-27,17.7,18.0,17.7,17.7,775800,0.0,0.0,0.0,0.015006138390365426,0.02043269784767714
3975,2024-05-28,17.7,18.7,18.3,17.7,30893800,0.033336420267591926,0.033898305084745894,0.033336420267591926,0.015525620884003478,0.021359380817811243
3976,2024-05-29,18.75,18.75,18.2,18.05,18215900,-0.005479465764625708,-0.005464480874317057,0.005479465764625708,0.015416297073161618,0.02141350222145598
3977,2024-05-30,18.35,18.35,18.0,18.0,11478800,-0.011049836186584935,-0.01098901098901095,0.011049836186584935,0.015296573279616177,0.020114483298804792
3978,2024-05-31,18.2,18.2,18.0,17.85,12864800,0.0,0.0,0.0,0.014399658182285368,0.02010256103021828
3979,2024-06-03,18.2,18.5,18.0,17.95,6821200,0.0,0.0,0.0,0.014095242063509619,0.02010256103021828
3980,2024-06-04,18.0,18.15,18.05,18.0,3279500,0.0027739268827252244,0.002777777777777768,0.0027739268827252244,0.013466400456151084,0.02001533434074605
3981,2024-06-05,18.05,18.2,18.0,18.0,5474900,-0.0027739268827253194,-0.0027700831024931594,0.0027739268827253194,0.013454860441033806,0.01981153024015257
3982,2024-06-06,18.05,18.7,18.5,18.0,4895200,0.027398974188114347,0.02777777777777768,0.027398974188114347,0.014058079825227169,0.020278955920658204
3983,2024-06-07,18.35,18.35,18.35,18.25,3250900,-0.008141157583699774,-0.008108108108108025,0.008141157583699774,0.013920448658290015,0.020139002739404138
3984,2024-06-10,18.35,18.35,18.05,18.0,270300,-0.01648388972168937,-0.016348773841961872,0.01648388972168937,0.01436813039944999,0.02049664731274889
3985,2024-06-11,18.15,18.15,18.0,18.0,9094600,-0.0027739268827253194,-0.0027700831024931594,0.0027739268827253194,0.014358501644522643,0.017615533724383486
3986,2024-06-12,18.15,18.2,18.1,18.0,8259700,0.005540180375615351,0.005555555555555536,0.005540180375615351,0.013504668731049968,0.017068897749149544
3987,2024-06-13,18.1,18.25,18.25,18.0,7702500,0.008253141756720261,0.00828729281767937,0.008253141756720261,0.01336048071604531,0.017054006854991272
3988,2024-06-14,18.35,18.35,18.2,18.1,241300,-0.0027434859457508326,-0.002739726027397249,0.0027434859457508326,0.013451930247570338,0.016642996220195168
3989,2024-06-18,18.2,18.45,18.4,18.1,1250100,0.01092907053219023,0.01098901098901095,0.01092907053219023,0.01371190283167909,0.016104423729173627
3990,2024-06-19,18.35,18.7,18.7,18.05,4109900,0.016172859245600968,0.016304347826086918,0.016172859245600968,0.013936035166601376,0.016077472822609663
3991,2024-06-20,18.5,18.8,18.55,18.5,6462600,-0.008053734807096716,-0.008021390374331472,0.008053734807096716,0.014204492993504599,0.015838008934370332
3992,2024-06-21,18.55,18.55,18.2,18.05,3081600,-0.019048194970694588,-0.018867924528301994,0.019048194970694588,0.014006056085680512,0.015800825595501722
3993,2024-06-24,18.2,18.3,18.0,17.95,2153700,-0.011049836186584935,-0.01098901098901095,0.011049836186584935,0.013762746002960125,0.013591983499737822
3994,2024-06-25,18.1,18.5,18.5,17.95,2368100,0.027398974188114347,0.02777777777777768,0.027398974188114347,0.01300164095968616,0.014265357943462658
3995,2024-06-26,18.05,18.05,17.6,17.6,15357100,-0.04987183004017298,-0.048648648648648596,0.04987183004017298,0.014082625205580509,0.018232849067033492
3996,2024-06-27,17.8,17.8,17.0,16.95,3790800,-0.0346855579878901,-0.03409090909090917,0.0346855579878901,0.015140915149399855,0.018004818284742277
3997,2024-06-28,17.0,17.6,17.4,16.8,7207900,0.023256862164267183,0.0235294117647058,0.023256862164267183,0.015236838476987018,0.018916490245641245
3998,2024-07-01,17.3,17.8,17.3,17.3,1359700,-0.0057637047167499065,-0.005747126436781436,0.0057637047167499065,0.014669194983260131,0.018826966330888605
3999,2024-07-02,17.5,17.7,17.45,17.3,5078000,0.008633147144702875,0.00867052023121384,0.008633147144702875,0.01439829425950139,0.018964029503034965
4000,2024-07-03,17.4,17.5,17.35,17.3,6918000,-0.0057471422555678475,-0.005730659025787843,0.0057471422555678475,0.014040402677297337,0.018983097449477602
4001,2024-07-04,17.8,17.8,17.25,17.1,5027500,-0.005780362915499537,-0.0057636887608070175,0.005780362915499537,0.0136032831291486,0.018972913969471508
4002,2024-07-05,17.1,17.5,17.25,17.1,2170700,0.0,0.0,0.0,0.012331557597002728,0.0189780723215192
4003,2024-07-08,17.3,17.5,17.3,17.2,5022400,0.0028943580263645565,0.0028985507246377384,0.0028943580263645565,0.011867798920668837,0.017794801937079812
4004,2024-07-09,17.35,17.5,17.25,17.2,2397400,-0.002894358026364526,-0.0028901734104046506,0.002894358026364526,0.011964277521547655,0.01775865866944067
4005,2024-07-10,17.25,17.3,17.0,16.9,1641600,-0.014598799421152636,-0.01449275362318836,0.014598799421152636,0.011339690159999678,0.017691430826645427
4006,2024-07-11,17.0,17.2,17.15,17.0,6594100,0.008784829555732811,0.008823529411764675,0.008784829555732811,0.01144986895303658,0.0178729215201105
4007,2024-07-12,17.05,17.15,17.05,17.05,6048400,-0.005847969882422989,-0.005830903790087327,0.005847969882422989,0.01127647340956452,0.017795632349116984
4008,2024-07-15,17.05,17.15,17.0,16.95,11160600,-0.0029368596733097135,-0.0029325513196480912,0.0029368596733097135,0.011374368732008176,0.017613275951183102
4009,2024-07-16,17.05,17.15,17.0,16.95,919500,0.0,0.0,0.0,0.011374368732008176,0.017628390800855872
4010,2024-07-17,17.0,17.0,16.8,16.6,1146200,-0.011834457647002796,-0.0117647058823529,0.011834457647002796,0.01167638642415076,0.017411584470480697
4011,2024-07-18,16.8,16.9,16.4,16.3,1016500,-0.02409755157906064,-0.023809523809523947,0.02409755157906064,0.012387173914028604,0.017257273840286542
4012,2024-07-19,16.45,16.45,16.45,16.3,432500,0.003044142381228273,0.0030487804878049918,0.003044142381228273,0.011575346187132404,0.017368829086373203
4013,2024-07-22,16.45,16.45,16.25,16.2,5541900,-0.012232568435634408,-0.012158054711246202,0.012232568435634408,0.011711726548863556,0.017169887867495022
4014,2024-07-23,16.3,16.3,16.0,16.0,6812200,-0.015504186535965199,-0.01538461538461533,0.015504186535965199,0.011679069776006083,0.01727043768531549
4015,2024-07-24,16.2,16.2,15.8,15.55,5218800,-0.012578782206860073,-0.012499999999999956,0.012578782206860073,0.012005898286810575,0.01556972833308387
4016,2024-07-25,15.8,15.95,15.5,15.05,21303400,-0.01916991610772017,-0.01898734177215189,0.01916991610772017,0.01246022281121407,0.012539976574559962
4017,2024-07-26,15.5,15.5,15.25,15.05,25624900,-0.01626052087178029,-0.016129032258064502,0.01626052087178029,0.01272713544838274,0.010984374299076165
4018,2024-07-29,15.45,16.0,15.7,15.2,3487600,0.029081209300841602,0.02950819672131133,0.029081209300841602,0.013605059560219096,0.011782632243286293
4019,2024-07-30,15.7,16.5,16.0,15.6,5675600,0.01892800988551886,0.019108280254777066,0.01892800988551886,0.013871690871996717,0.012873211079156018
4020,2024-07-31,15.8,16.0,15.9,15.7,883400,-0.006269613013595374,-0.006249999999999978,0.006269613013595374,0.013541582664263198,0.012565267370620766
4021,2024-08-01,15.8,15.8,15.35,15.1,1895000,-0.03520363519297967,-0.03459119496855345,0.03520363519297967,0.014446579343792629,0.014250804976373316
4022,2024-08-02,15.15,15.35,15.0,14.95,14638300,-0.023065272930996104,-0.0228013029315961,0.023065272930996104,0.014580481942469348,0.014738481166286411
4023,2024-08-05,15.0,15.0,15.0,14.2,12414600,0.0,0.0,0.0,0.014212154069583182,0.014738481166286411
4024,2024-08-06,14.95,15.0,14.7,14.5,4266600,-0.020202707317519466,-0.020000000000000018,0.020202707317519466,0.01397227850723002,0.014851578806937318
4025,2024-08-07,14.85,14.95,14.8,14.5,3229000,0.006779686985378769,0.006802721088435382,0.006779686985378769,0.01253587373873688,0.015156791065721239
4026,2024-08-08,14.8,14.9,14.85,14.65,9072900,0.003372684478639156,0.0033783783783782884,0.003372684478639156,0.011492111288428515,0.015230928089604807
4027,2024-08-09,14.8,15.0,14.85,14.75,1643200,0.0,0.0,0.0,0.010716882549619609,0.014909139558758354
4028,2024-08-12,14.8,15.0,14.75,14.7,8245700,-0.0067567824628797625,-0.006734006734006703,0.0067567824628797625,0.01074998514115727,0.014907382911988495
4029,2024-08-13,14.8,15.0,14.55,14.55,5494700,-0.013652089168327207,-0.013559322033898202,0.013652089168327207,0.010917283208611414,0.014948262156994392
4030,2024-08-14,14.7,14.75,14.7,14.55,6744700,0.010256500167189061,0.010309278350515427,0.010256500167189061,0.01106759513899879,0.015364261613993159
4031,2024-08-15,14.7,15.0,15.0,14.6,407200,0.02020270731751947,0.020408163265306145,0.02020270731751947,0.011548339952399454,0.016407261682548014
4032,2024-08-16,15.0,15.2,15.0,14.7,3081800,0.0,0.0,0.0,0.011548339952399454,0.015867751283886632
4033,2024-08-19,14.85,15.2,15.0,14.85,9567900,0.0,0.0,0.0,0.011451861351520634,0.015811598269024615
4034,2024-08-20,15.0,15.2,15.0,14.95,2548300,0.0,0.0,0.0,0.011355382750641818,0.015733519715877442
4035,2024-08-21,14.9,15.15,15.05,14.9,14014000,0.0033277900926747457,0.0033333333333334103,0.0033277900926747457,0.010979682439692554,0.015569582180187511
4036,2024-08-22,15.1,15.15,15.1,15.0,452900,0.0033167526259938207,0.0033222591362125353,0.0033167526259938207,0.010797413208701255,0.015462285675346809
4037,2024-08-23,15.2,15.2,15.0,15.0,2540100,-0.006644542718668501,-0.0066225165562913135,0.006644542718668501,0.010823965636576104,0.015008156589250485
4038,2024-08-26,15.0,15.1,14.9,14.8,471000,-0.00668898815079654,-0.006666666666666599,0.00668898815079654,0.010949036585825665,0.014681214344585164
4039,2024-08-27,14.95,14.95,14.8,14.5,7508200,-0.006734032181344068,-0.006711409395973145,0.006734032181344068,0.011173504325203802,0.012980970838727356
4040,2024-08-28,14.85,14.85,14.55,14.4,17813000,-0.017036187152567852,-0.016891891891891886,0.017036187152567852,0.011346895308722635,0.012325346267373352
4041,2024-08-29,14.7,14.75,14.5,14.4,28426800,-0.0034423441909729015,-0.003436426116838587,0.0034423441909729015,0.010658388395786377,0.012320762349843351
4042,2024-08-30,14.5,14.9,14.9,14.4,35609800,0.027212563524884794,0.02758620689655178,0.027212563524884794,0.011464002433908263,0.012040838900138334
4043,2024-09-02,14.9,14.95,14.75,14.5,7264400,-0.010118130165584667,-0.010067114093959773,0.010118130165584667,0.011393521158239939,0.011177460101901503
4044,2024-09-03,14.75,15.0,15.0,14.5,14355600,0.01680711831638119,0.016949152542372836,0.01680711831638119,0.011436952217587138,0.011820835216709359
4045,2024-09-04,14.8,15.0,14.7,14.5,17825000,-0.020202707317519466,-0.020000000000000018,0.020202707317519466,0.011691083054609117,0.011820835216709359
4046,2024-09-05,14.9,14.9,14.9,14.75,8917300,0.013513719166722855,0.013605442176870763,0.013513719166722855,0.011502543156575873,0.01210194191966089
4047,2024-09-06,14.9,15.0,14.95,14.7,1949200,0.0033500868852818057,0.003355704697986406,0.0033500868852818057,0.011072195357025923,0.012101657974066616
4048,2024-09-09,14.75,15.0,15.0,14.7,590600,0.0033389012655146303,0.0033444816053511683,0.0033389012655146303,0.010214118422515024,0.012119170213744642
4049,2024-09-10,14.9,15.65,15.3,14.9,1208200,0.01980262729617973,0.020000000000000018,0.01980262729617973,0.01024327233620372,0.01269835243235341
4050,2024-09-11,15.2,15.5,15.5,15.2,11419000,0.012987195526811112,0.013071895424836555,0.012987195526811112,0.010467191753310911,0.012410834400425012
4051,2024-09-12,15.45,15.45,15.1,14.9,1594100,-0.02614528010432236,-0.02580645161290329,0.02614528010432236,0.010165246583689001,0.013811463735201972
4052,2024-09-13,15.5,15.5,15.4,15.0,164300,0.019672765598704928,0.019867549668874274,0.019672765598704928,0.010052163005945964,0.01377559537399369
4053,2024-09-16,15.45,15.55,15.4,15.05,924500,0.0,0.0,0.0,0.010052163005945962,0.01377559537399369
4054,2024-09-17,15.4,15.5,15.25,15.2,3420600,-0.00978800636616282,-0.009740259740259716,0.00978800636616282,0.009705006307567408,0.013984127146139039
4055,2024-09-18,15.3,15.4,15.2,15.1,12453100,-0.003284075201189996,-0.003278688524590234,0.003284075201189996,0.009588485914761113,0.01401170522544022
4056,2024-09-19,15.3,15.3,15.2,15.1,724800,0.0,0.0,0.0,0.009476063098806475,0.013998489166201717
4057,2024-09-20,15.2,15.25,15.1,14.9,5714000,-0.006600684031352024,-0.006578947368421018,0.006600684031352024,0.009696085899851544,0.014064860038473662
4058,2024-09-23,15.1,15.3,14.95,14.95,1872100,-0.009983443984183262,-0.009933774834437137,0.009983443984183262,0.009803641283894994,0.014162263403635881
4059,2024-09-24,15.0,15.2,15.2,14.95,1335400,0.01658412801553526,0.01672240802675584,0.01658412801553526,0.009901375912135262,0.014531505743142359
4060,2024-09-25,15.0,15.2,14.95,14.95,4168900,-0.016584128015535295,-0.016447368421052655,0.016584128015535295,0.010112296840413471,0.014944998261861278
4061,2024-09-26,15.1,15.1,15.05,15.0,306900,0.006666691358189297,0.006688963210702337,0.006666691358189297,0.009661096308435797,0.014442567049568639
4062,2024-09-27,15.1,15.1,15.0,14.95,586100,-0.003327790092674691,-0.0033222591362126463,0.003327790092674691,0.009772022644858288,0.014440585297812105
4063,2024-09-30,15.1,15.1,14.95,14.95,320700,-0.0033389012655147096,-0.0033333333333334103,0.0033389012655147096,0.009883319353708777,0.013220116463130361
4064,2024-10-01,15.0,15.0,15.0,14.95,7388400,0.0033389012655146303,0.0033444816053511683,0.0033389012655146303,0.009994616062559265,0.013021682553248388
4065,2024-10-02,15.0,15.1,15.0,14.9,26384900,0.0,0.0,0.0,0.009883689726136772,0.012494511787120213
4066,2024-10-03,15.0,15.1,14.95,14.95,2825600,-0.0033389012655147096,-0.0033333333333334103,0.0033389012655147096,0.009884428014120804,0.011644125323790453
4067,2024-10-04,15.0,15.1,15.0,14.95,227400,0.0033389012655146303,0.0033444816053511683,0.0033389012655146303,0.00977423996568234,0.011295247744966947
4068,2024-10-07,15.0,15.0,15.0,14.9,5648100,0.0,0.0,0.0,0.009551273693989122,0.011273928061849578
4069,2024-10-08,15.0,15.0,14.9,14.85,423100,-0.00668898815079654,-0.006666666666666599,0.00668898815079654,0.009549772226304206,0.011344654360282029
4070,2024-10-09,14.95,15.3,15.2,14.9,10071400,0.01993421490081711,0.020134228187919323,0.01993421490081711,0.009646373151245847,0.01135635401405228
4071,2024-10-11,15.2,15.5,15.5,15.0,14669600,0.019544596072970346,0.019736842105263275,0.019544596072970346,0.010183114880645763,0.011820971011687718
4072,2024-10-14,15.3,15.95,15.3,15.2,432500,-0.012987195526811079,-0.012903225806451535,0.012987195526811079,0.009708935947376639,0.010657284260673984
4073,2024-10-15,15.5,15.5,15.4,15.2,224900,0.006514681021193672,0.006535947712418277,0.006514681021193672,0.00958882097589694,0.009836722146141182
4074,2024-10-16,15.4,15.6,15.6,15.4,693300,0.012903404835907782,0.01298701298701288,0.012903404835907782,0.009458697193214492,0.010231792214994822
4075,2024-10-17,15.55,15.95,15.95,15.4,5660600,0.022187914975362138,0.022435897435897356,0.022187914975362138,0.009524870781809247,0.010959713315038984
4076,2024-10-18,15.9,16.3,15.8,15.5,477000,-0.009448889197932396,-0.00940438871473348,0.009448889197932396,0.009389376449516233,0.011192280148020813
4077,2024-10-22,15.6,16.15,15.9,15.6,22586600,0.006309169193264756,0.006329113924050667,0.006309169193264756,0.009488012526448996,0.011224950542468984
4078,2024-10-23,15.9,16.25,16.1,15.9,4846200,0.012500162764231468,0.012578616352201255,0.012500162764231468,0.009793387909739559,0.011254772402124958
4079,2024-10-24,16.25,16.3,16.2,15.6,4563000,0.00619197024792098,0.006211180124223503,0.00619197024792098,0.009339699341464265,0.010864679701441799
4080,2024-10-25,16.15,16.7,16.5,16.1,4796700,0.018349138668196617,0.0185185185185186,0.018349138668196617,0.009518430779510449,0.0109745989058478
4081,2024-10-28,16.5,17.0,16.9,16.5,3931300,0.023953241022492796,0.024242424242424176,0.023953241022492796,0.009445362810116131,0.010752862912279686
4082,2024-10-29,17.0,17.65,17.4,16.9,12200600,0.029156584291455487,0.029585798816567976,0.029156584291455487,0.009761490099874483,0.011898437109571752
4083,2024-10-30,17.4,17.5,16.9,16.85,8426900,-0.029156584291455578,-0.028735632183908066,0.029156584291455578,0.010733376242923002,0.014134409408756373
4084,2024-10-31,17.2,17.2,16.5,16.5,2409300,-0.023953241022492758,-0.023668639053254337,0.023953241022492758,0.011205550731467333,0.015446926342591677
4085,2024-11-01,17.2,17.2,17.2,16.5,2409300,0.04154900291287248,0.042424242424242475,0.04154900291287248,0.012481048321856751,0.017405183160224783
4086,2024-11-04,16.8,16.8,16.7,16.25,5049800,-0.02950066439669799,-0.029069767441860517,0.02950066439669799,0.013464403801746683,0.01906852467562294
4087,2024-11-05,16.55,16.7,16.3,16.3,1568400,-0.02424361160999274,-0.0239520958083832,0.02424361160999274,0.014052501387701373,0.020052069707768863
4088,2024-11-06,16.45,16.45,16.4,16.2,868700,0.006116227017436054,0.006134969325153339,0.006116227017436054,0.013923594155476466,0.020055840789275435
4089,2024-11-07,16.3,16.5,15.95,15.1,10478000,-0.027822505599299073,-0.027439024390243816,0.027822505599299073,0.014298206741601927,0.02123488474708408
4090,2024-11-08,15.75,15.9,15.7,15.5,3815500,-0.015798116876591176,-0.01567398119122254,0.015798116876591176,0.01427200637030379,0.02153203136004223
4091,2024-11-11,15.7,15.7,15.35,15.15,675600,-0.022545238321056208,-0.022292993630573243,0.022545238321056208,0.014801291269066019,0.02180497613633576
